Split,Image,ClassGT,Class,CenterX,CenterY,RadiusX,RadiusY,Angle,WorkTime
train,4516.png,4,4,50.0,46.83333333,27.33333333,19.5,0.0,9
train,4516.png,4,4,51.16666667,47.16666667,29.5,22.83333333,0.0,9
train,4521.png,4,4,83.5,28.83333333,14.16666667,14.5,0.0,8
train,4521.png,4,4,80.0,27.33333333,11.33333333,12.33333333,0.0,7
train,4521.png,4,4,81.16666667,26.0,15.83333333,17.0,0.0,15
train,4532.png,4,4,47.7597402,41.0,33.42640687,33.0,0.0,396
train,4532.png,4,4,46.3976867,36.98828457,33.88285976,33.34856594,0.0,24
train,4532.png,4,4,46.22056275,34.2597402,33.22056275,29.59307354,0.0,67
train,4541.png,4,4,37.58333333,45.5,28.25,25.5,0.0,14
train,4541.png,4,4,35.83333333,44.0,24.83333333,17.66666667,0.0,7
train,4541.png,4,4,40.66666667,44.66666667,23.0,22.33333333,0.0,9
train,455.png,4,4,62.66666667,25.5,29.0,21.83333333,0.0,78
train,455.png,4,4,62.33333333,28.16666667,24.0,21.5,0.0,20
train,455.png,4,4,60.0,35.09307354,29.0,29.09307354,0.0,20
train,4577.png,4,4,77.5,19.0,13.16666667,16.0,0.0,15
train,4577.png,4,4,75.33333333,24.16666667,10.66666667,10.83333333,0.0,9
train,4577.png,4,4,78.66666667,22.5,14.0,15.5,0.0,145
train,4579.png,4,4,58.5,17.33333333,19.83333333,17.66666667,0.0,9
train,4579.png,4,4,58.0,17.5,14.0,17.5,0.0,15
train,4579.png,4,4,57.16666667,17.16666667,15.5,15.16666667,0.0,26
train,4594.png,4,4,41.97056275,57.21807354,33.63722942,33.8847402,0.0,19
train,4594.png,4,4,45.02683972,70.34307354,19.36017306,20.34307354,0.0,11
train,4594.png,4,4,44.0,69.16666667,29.33333333,22.5,0.0,74
train,46.png,4,4,73.33333333,41.83333333,23.66666667,32.83333333,0.0,7
train,46.png,4,4,84.16666667,47.5,26.83333333,31.16666667,0.0,323
train,46.png,4,4,83.75,54.16666667,17.41666667,14.83333333,0.0,236
train,4605.png,4,4,47.77683972,43.72056275,34.11017306,34.38722942,0.0,8
train,4605.png,4,4,47.97056275,41.97056275,33.63722942,32.30389608,0.0,18
train,4605.png,4,4,56.86017306,38.5,34.19350639,18.16666667,0.0,7
train,4616.png,4,4,29.33333333,29.35654756,34.0,34.41293285,0.0,71
train,4616.png,4,4,10.0,11.5,8.0,10.83333333,0.0,55
train,4616.png,4,4,10.5,11.66666667,8.833333333,8.0,0.0,11
train,462.png,4,4,29.0,50.33333333,20.66666667,21.33333333,0.0,9
train,462.png,4,4,29.83333333,45.66666667,28.16666667,28.66666667,0.0,10
train,462.png,4,4,29.0,49.09307354,32.33333333,33.42640687,0.0,48
train,4623.png,4,4,45.16666667,26.5,17.83333333,20.5,0.0,10
train,4623.png,4,4,50.0,26.16666667,19.0,19.83333333,0.0,99
train,4623.png,4,4,48.5,22.66666667,18.5,25.0,0.0,18
train,4631.png,4,4,62.72056275,32.21807354,34.72056275,33.8847402,0.0,96
train,4631.png,4,4,70.5,21.83333333,16.16666667,12.83333333,0.0,7
train,4631.png,4,4,70.16666667,20.66666667,20.83333333,17.33333333,0.0,6
train,4656.png,4,4,52.83333333,43.16666667,26.5,26.83333333,0.0,9
train,4656.png,4,4,50.0,42.33333333,20.66666667,19.33333333,0.0,8
train,4656.png,4,4,49.5,46.33333333,13.5,16.0,0.0,222
train,4657.png,4,4,13.66666667,33.66666667,11.33333333,16.0,0.0,7
train,4657.png,4,4,16.16666667,36.16666667,18.5,18.16666667,0.0,39
train,4657.png,4,4,15.13722942,35.80389608,17.47056275,17.47056275,0.0,172
train,4665.png,4,4,64.33333333,35.0,22.0,24.66666667,0.0,8
train,4665.png,4,4,64.47056275,31.97056275,25.47056275,28.97056275,0.0,25
train,4665.png,4,4,65.83333333,39.83333333,17.5,20.16666667,0.0,11
train,4667.png,4,4,40.33333333,37.66666667,8.0,10.66666667,0.0,19
train,4667.png,4,3,40.16666667,36.0,9.5,10.33333333,0.0,16
train,4667.png,4,4,47.55389608,37.67640687,33.22056275,33.67640687,0.0,23
train,4670.png,4,4,77.5,50.5,18.16666667,18.83333333,0.0,14
train,4670.png,4,4,76.66666667,59.66666667,21.0,28.33333333,0.0,20
train,4670.png,4,4,76.5,50.0,19.5,18.33333333,0.0,15
train,4685.png,4,4,84.0,45.16666667,13.33333333,13.83333333,0.0,14
train,4685.png,4,4,68.33333333,44.91666667,29.0,22.25,0.0,13
train,4685.png,4,4,79.5,47.33333333,16.16666667,18.0,0.0,9
train,4720.png,4,4,41.5,42.33333333,26.83333333,21.33333333,0.0,165
train,4720.png,4,4,42.3847402,43.83333333,30.05140687,25.16666667,0.0,14
train,4720.png,4,4,36.0,49.16666667,9.666666667,7.833333333,0.0,429
train,4730.png,4,4,22.66666667,43.83333333,17.0,13.5,0.0,8
train,4730.png,4,4,20.66666667,44.16666667,13.0,10.83333333,0.0,438
train,4730.png,4,4,19.33333333,43.83333333,10.66666667,10.5,0.0,7
train,4736.png,4,4,48.16666667,62.05389608,33.16666667,32.72056275,0.0,8
train,4736.png,4,4,54.16666667,56.83333333,10.16666667,7.5,0.0,238
train,4736.png,4,4,52.33333333,56.83333333,10.0,10.5,0.0,424
train,4738.png,4,4,23.68988089,28.71433972,34.74626618,34.04767306,0.0,26
train,4738.png,4,4,20.33333333,24.5,13.66666667,15.5,0.0,13
train,4738.png,4,4,20.5,21.0,19.16666667,19.33333333,0.0,9
train,476.png,4,4,43.0,22.16666667,14.66666667,18.83333333,0.0,8
train,476.png,4,4,43.66666667,23.0,18.0,19.0,0.0,148
train,476.png,4,4,47.77683972,43.96433972,34.11017306,33.96433972,0.0,98
train,4776.png,4,5,36.05140687,50.83333333,33.3847402,28.83333333,0.0,22
train,4776.png,4,4,19.33333333,37.66666667,21.33333333,18.33333333,0.0,70
train,4776.png,4,4,6.833333333,30.5,5.166666667,6.5,0.0,13
train,4783.png,4,4,29.0097402,39.21807354,33.67640687,32.8847402,0.0,7
train,4783.png,4,4,31.2597402,33.55389608,33.2597402,33.55389608,0.0,25
train,4783.png,4,4,29.5,25.16666667,17.83333333,17.16666667,0.0,11
train,4801.png,4,4,67.38722942,38.33333333,33.72056275,31.33333333,0.0,27
train,4801.png,4,4,64.21807354,41.84307354,33.8847402,33.84307354,0.0,11
train,4801.png,4,4,71.83333333,45.5,18.83333333,19.16666667,0.0,8
train,4817.png,4,4,62.83333333,66.0,17.5,20.33333333,0.0,476
train,4817.png,4,3,25.22056275,38.22056275,15.88722942,20.88722942,0.0,35
train,4817.png,4,4,61.33333333,66.83333333,20.33333333,22.16666667,0.0,211
train,4829.png,4,4,18.33333333,37.16666667,18.0,19.83333333,0.0,15
train,4829.png,4,4,15.16666667,36.83333333,20.16666667,19.5,0.0,16
train,4829.png,4,4,10.16666667,39.66666667,9.5,17.33333333,0.0,21
train,4840.png,4,3,57.66666667,12.5,13.33333333,11.83333333,0.0,8
train,4840.png,4,4,57.16666667,13.66666667,10.16666667,9.0,0.0,10
train,4840.png,4,4,63.83333333,16.33333333,19.16666667,14.0,0.0,7
train,4841.png,4,4,44.0,50.83333333,14.0,16.16666667,0.0,26
train,4841.png,4,4,45.0,51.5,17.66666667,16.5,0.0,7
train,4841.png,4,4,42.33333333,50.33333333,12.0,14.33333333,0.0,10
train,4842.png,4,4,55.5,35.33333333,18.16666667,18.0,0.0,13
train,4842.png,4,4,51.16666667,45.66666667,29.16666667,32.66666667,0.0,8
train,4842.png,4,4,51.33333333,35.16666667,21.66666667,22.16666667,0.0,19
train,4843.png,4,4,64.66666667,39.16666667,11.33333333,17.83333333,0.0,10
train,4843.png,4,4,66.16666667,47.58333333,31.5,28.91666667,0.0,39
train,4843.png,4,4,68.66666667,41.0,12.66666667,12.33333333,0.0,12
train,4844.png,4,4,41.66666667,38.5,23.66666667,32.5,0.0,9
train,4844.png,4,4,52.63100639,36.27943725,34.29767306,34.38722942,0.0,529
train,4844.png,4,4,48.13722942,46.30389608,24.80389608,23.30389608,0.0,270
train,4850.png,4,4,38.16666667,40.16666667,30.5,30.5,0.0,9
train,4850.png,4,4,40.5,59.33333333,11.83333333,9.333333333,0.0,28
train,4850.png,4,4,39.5,44.16666667,33.5,33.16666667,0.0,14
train,4868.png,4,4,55.42640687,46.16666667,34.09307354,33.83333333,0.0,37
train,4868.png,4,4,75.66666667,53.33333333,22.0,22.0,0.0,12
train,4868.png,4,4,84.5,48.0,17.16666667,19.0,0.0,11
train,4873.png,4,6,29.01222942,41.05140687,33.01222942,32.71807354,0.0,19
train,4873.png,4,4,16.0,30.66666667,15.0,22.0,0.0,12
train,4873.png,4,4,14.33333333,31.16666667,13.33333333,19.16666667,0.0,25
train,4891.png,4,4,46.16666667,21.83333333,21.5,18.5,0.0,15
train,4891.png,4,4,47.66666667,18.66666667,18.66666667,17.0,0.0,231
train,4891.png,4,4,48.16666667,17.66666667,20.16666667,18.0,0.0,30
train,4900.png,4,4,77.33333333,26.5,18.33333333,21.83333333,0.0,23
train,4900.png,4,4,79.66666667,25.0,16.66666667,12.33333333,0.0,301
train,4900.png,4,4,77.33333333,30.33333333,29.33333333,24.0,0.0,6
train,4922.png,4,4,31.83333333,46.47056275,16.5,17.47056275,0.0,22
train,4922.png,4,4,32.83333333,47.5,19.83333333,22.16666667,0.0,40
train,4922.png,4,4,44.5,44.92884192,32.16666667,34.75730515,0.0,45
train,493.png,4,8,86.83333333,26.66666667,10.83333333,20.0,0.0,16
train,493.png,4,6,15.83333333,33.83333333,16.16666667,15.16666667,0.0,11
train,493.png,4,4,17.5,33.0,20.83333333,24.33333333,0.0,10
train,4933.png,4,4,39.11017306,31.34307354,34.44350639,33.67640687,0.0,25
train,4933.png,4,4,37.66666667,31.0097402,32.33333333,32.0097402,0.0,26
train,4933.png,4,4,31.33333333,16.66666667,18.66666667,15.0,0.0,19
train,4940.png,4,4,61.27683972,23.11017306,31.94350639,31.77683972,0.0,16
train,4940.png,4,4,28.0,65.5,13.0,16.16666667,0.0,30
train,4940.png,4,4,67.77321422,24.16666667,33.66293285,32.5,0.0,15
train,4949.png,4,4,25.38722942,22.88722942,33.05389608,31.88722942,0.0,268
train,4949.png,4,4,14.33333333,17.16666667,18.0,17.16666667,0.0,29
train,4949.png,4,4,12.66666667,20.66666667,10.66666667,15.66666667,0.0,14
train,4967.png,4,4,74.91666667,25.16666667,17.58333333,24.16666667,0.0,13
train,4967.png,4,4,77.83333333,26.0,19.16666667,24.66666667,0.0,15
train,4967.png,4,4,76.5,24.33333333,14.83333333,20.0,0.0,10
train,4983.png,4,4,58.67889608,45.16666667,33.67889608,31.5,0.0,205
train,4983.png,4,4,59.27683972,43.6347402,33.61017306,34.6347402,0.0,15
train,4983.png,4,4,70.16666667,47.16666667,24.16666667,29.83333333,0.0,6
train,4987.png,4,4,15.66666667,24.33333333,14.66666667,21.0,0.0,10
train,4987.png,4,4,16.16666667,32.0,12.83333333,11.0,0.0,8
train,4987.png,4,4,15.5,26.0,13.83333333,18.66666667,0.0,14
train,4993.png,4,4,38.71071422,30.16666667,32.97543285,28.83333333,0.0,28
train,4993.png,4,4,43.16666667,20.0,20.16666667,20.0,0.0,86
train,4993.png,4,4,43.0,22.66666667,22.33333333,21.66666667,0.0,16
train,505.png,4,4,48.38722942,32.05389608,27.05389608,24.38722942,0.0,20
train,505.png,4,4,49.16666667,29.0,33.5,29.33333333,0.0,170
train,505.png,4,4,43.92267306,33.03057354,32.92267306,33.03057354,0.0,31
train,506.png,4,4,39.44350639,25.47056275,31.44350639,22.13722942,0.0,15
train,506.png,4,4,42.54902598,29.55389608,34.72543285,33.55389608,0.0,24
train,506.png,4,4,34.66666667,24.33333333,20.66666667,21.66666667,0.0,11
train,510.png,4,4,21.33333333,40.66666667,16.33333333,17.66666667,0.0,11
train,510.png,4,4,19.16666667,37.5,15.83333333,20.16666667,0.0,247
train,510.png,4,4,32.66666667,43.66666667,30.33333333,30.0,0.0,7
train,517.png,4,4,31.16666667,56.66666667,16.16666667,15.66666667,0.0,13
train,517.png,4,4,32.16666667,52.83333333,24.5,27.5,0.0,414
train,517.png,4,4,30.47056275,51.69350639,31.47056275,33.69350639,0.0,12
train,527.png,4,4,35.5,22.16666667,20.16666667,17.5,0.0,7
train,527.png,4,4,33.91666667,28.66666667,22.58333333,24.33333333,0.0,332
train,527.png,4,4,43.0,35.2597402,32.66666667,33.92640687,0.0,93
train,529.png,4,4,38.40183972,46.29207233,34.06850639,33.29207233,0.0,23
train,529.png,4,4,39.0,50.0,31.33333333,30.0,0.0,24
train,529.png,4,4,35.13722942,45.05389608,32.80389608,32.05389608,0.0,67
train,532.png,4,4,24.33333333,38.33333333,22.33333333,24.33333333,0.0,14
train,532.png,4,4,28.13722942,36.80389608,24.13722942,23.47056275,0.0,19
train,532.png,4,4,32.5,42.33333333,29.5,26.33333333,0.0,12
train,56.png,4,4,62.17640687,62.13722942,33.84307354,33.47056275,0.0,10
train,56.png,4,4,61.34307354,60.16666667,32.0097402,31.5,0.0,11
train,56.png,4,4,56.0,51.13722942,33.66666667,34.47056275,0.0,13
train,583.png,4,4,28.05389608,43.5,33.38722942,24.83333333,0.0,26
train,583.png,4,4,8.5,32.83333333,8.166666667,9.166666667,0.0,9
train,583.png,4,4,18.83333333,49.72316028,23.16666667,33.94350639,0.0,19
train,584.png,4,4,33.16666667,26.83333333,27.16666667,26.5,0.0,9
train,584.png,4,4,27.83333333,21.83333333,18.5,19.83333333,0.0,10
train,584.png,4,4,30.66666667,24.5,20.33333333,14.83333333,0.0,7
train,588.png,4,4,49.83333333,53.30389608,33.5,34.30389608,0.0,51
train,588.png,4,4,47.33333333,56.66666667,29.33333333,24.66666667,0.0,20
train,588.png,4,4,43.0,65.83333333,24.33333333,14.5,0.0,7
train,594.png,4,4,73.13722942,25.16666667,24.80389608,26.16666667,0.0,27
train,594.png,4,4,83.5,23.0,13.16666667,18.33333333,0.0,9
train,594.png,4,4,83.0,21.0,14.66666667,16.0,0.0,525
train,597.png,4,4,52.33333333,23.16666667,19.66666667,17.16666667,0.0,10
train,597.png,4,4,51.16666667,34.46807354,32.83333333,33.46807354,0.0,12
train,597.png,4,4,51.16666667,22.5,22.16666667,19.83333333,0.0,13
train,599.png,4,5,59.25,38.92640687,32.25,34.2597402,0.0,28
train,599.png,4,4,44.5,39.16666667,16.16666667,16.16666667,0.0,19
train,599.png,4,4,47.08333333,52.42640687,24.08333333,32.7597402,0.0,13
train,621.png,4,4,36.66666667,46.0,14.33333333,14.33333333,0.0,14
train,621.png,4,4,39.09307354,33.30389608,27.09307354,24.30389608,0.0,31
train,621.png,4,4,42.33333333,29.66666667,33.0,30.33333333,0.0,16
train,638.png,4,4,26.97056275,45.0,33.63722942,28.0,0.0,45
train,638.png,4,4,9.333333333,47.5,13.0,13.5,0.0,12
train,638.png,4,4,65.83333333,57.16666667,27.5,28.16666667,0.0,8
train,657.png,4,4,39.05389608,52.0,34.38722942,34.0,0.0,8
train,657.png,4,4,30.0,53.22056275,30.0,32.55389608,0.0,19
train,657.png,4,4,26.0,48.16666667,26.33333333,28.83333333,0.0,11
train,663.png,4,4,40.5,44.33333333,10.83333333,12.0,0.0,14
train,663.png,4,4,40.66666667,42.5,19.33333333,12.83333333,0.0,25
train,663.png,4,4,39.16666667,43.83333333,13.16666667,13.16666667,0.0,11
train,665.png,4,4,65.5,35.66666667,18.5,20.66666667,0.0,23
train,665.png,4,4,63.83333333,31.33333333,22.5,23.0,0.0,11
train,665.png,4,4,63.5,34.5,24.16666667,28.16666667,0.0,30
train,670.png,4,4,68.83333333,24.0,17.5,26.0,0.0,23
train,670.png,4,4,69.16666667,18.66666667,17.83333333,18.33333333,0.0,12
train,670.png,4,4,67.33333333,20.16666667,17.0,14.5,0.0,195
train,679.png,4,4,66.5,24.0,18.16666667,15.66666667,0.0,296
train,679.png,4,4,66.66666667,19.83333333,16.66666667,18.5,0.0,6
train,679.png,4,4,69.33333333,27.33333333,20.0,27.0,0.0,12
train,684.png,4,4,26.33333333,47.0,17.66666667,23.33333333,0.0,268
train,684.png,4,4,25.66666667,48.66666667,17.0,20.0,0.0,23
train,684.png,4,4,25.33333333,40.83333333,25.33333333,25.16666667,0.0,19
train,728.png,4,3,83.33333333,20.33333333,14.0,16.66666667,0.0,9
train,728.png,4,4,77.83333333,25.25,19.16666667,23.58333333,0.0,8
train,728.png,4,4,82.5,21.16666667,11.5,15.16666667,0.0,8
train,739.png,4,4,76.5,28.33333333,11.83333333,10.0,0.0,9
train,739.png,4,4,50.66666667,67.0,30.33333333,23.66666667,0.0,21
train,739.png,4,4,48.38722942,59.33333333,34.05389608,34.0,0.0,21
train,741.png,4,3,63.8652598,59.36277058,33.1347402,32.30389608,0.0,27
train,741.png,4,4,64.33333333,57.5,27.33333333,30.16666667,0.0,22
train,741.png,4,4,59.33333333,70.5,21.33333333,12.5,0.0,18
train,757.png,4,4,22.83333333,46.5,19.16666667,21.16666667,0.0,14
train,757.png,4,4,24.5,46.0,15.83333333,14.33333333,0.0,9
train,757.png,4,4,28.66666667,41.55389608,28.33333333,34.22056275,0.0,484
train,759.png,4,8,62.16666667,60.0,16.83333333,19.0,0.0,9
train,759.png,4,4,73.16666667,46.16666667,20.16666667,20.5,0.0,11
train,759.png,4,4,61.92640687,47.21807354,33.92640687,33.55140687,0.0,17
train,777.png,4,4,47.13722942,50.92640687,32.80389608,33.2597402,0.0,11
train,777.png,4,4,42.25,53.5,29.58333333,25.5,0.0,26
train,777.png,4,4,38.17267306,42.22056275,33.50600639,34.22056275,0.0,353
train,783.png,4,4,56.08333333,32.83333333,15.75,23.16666667,0.0,27
train,783.png,4,4,52.13722942,30.63722942,21.80389608,23.97056275,0.0,15
train,783.png,4,4,59.16666667,37.66666667,10.16666667,11.0,0.0,9
train,794.png,4,4,80.83333333,26.66666667,9.833333333,11.66666667,0.0,157
train,794.png,4,4,79.83333333,25.66666667,16.5,19.66666667,0.0,9
train,794.png,4,4,70.66666667,29.25,31.0,22.25,0.0,30
train,798.png,4,4,47.0,32.16666667,16.33333333,17.83333333,0.0,13
train,798.png,4,4,46.5,27.83333333,20.83333333,21.83333333,0.0,13
train,798.png,4,4,50.36017306,28.16666667,32.02683972,20.83333333,0.0,9
train,802.png,4,4,34.16666667,32.16666667,30.83333333,28.5,0.0,7
train,802.png,4,4,36.05389608,36.30140687,33.72056275,34.30140687,0.0,31
train,802.png,4,4,33.59307354,32.33333333,32.59307354,29.66666667,0.0,11
train,804.png,4,4,76.16666667,31.33333333,20.16666667,23.33333333,0.0,15
train,804.png,4,4,73.0,30.66666667,16.0,19.66666667,0.0,241
train,804.png,4,4,65.42402598,36.44350639,33.51709952,33.11017306,0.0,61
train,808.png,4,5,34.90557354,46.09307354,33.5722402,34.7597402,0.0,31
train,808.png,4,4,13.83333333,30.16666667,14.16666667,16.16666667,0.0,25
train,808.png,4,4,14.33333333,29.5,14.33333333,15.5,0.0,9
train,810.png,4,4,19.83333333,51.48517306,23.5,30.48517306,0.0,10
train,810.png,4,4,30.05389608,47.27943725,28.38722942,33.38722942,0.0,18
train,810.png,4,4,29.96807354,45.67640687,34.30140687,34.34307354,0.0,13
train,83.png,4,4,85.83333333,45.66666667,8.833333333,10.0,0.0,30
train,83.png,4,4,78.5,43.0,17.16666667,16.33333333,0.0,11
train,83.png,4,4,63.55389608,38.67640687,32.22056275,32.0097402,0.0,87
train,830.png,4,4,56.83333333,13.66666667,14.16666667,15.0,0.0,17
train,830.png,4,4,58.66666667,19.0,11.33333333,8.666666667,0.0,27
train,830.png,4,4,57.16666667,14.66666667,14.16666667,13.0,0.0,20
train,832.png,4,4,58.0,13.66666667,19.66666667,19.33333333,0.0,11
train,832.png,4,4,57.33333333,17.16666667,16.0,17.16666667,0.0,23
train,832.png,4,4,55.66666667,16.66666667,12.0,12.33333333,0.0,12
train,833.png,4,4,52.55389608,39.67640687,34.22056275,34.0097402,0.0,11
train,833.png,4,4,24.33333333,39.16666667,18.33333333,17.83333333,0.0,13
train,833.png,4,4,46.34307354,42.15692646,33.34307354,33.84307354,0.0,431
train,846.png,4,4,30.16666667,53.55389608,29.16666667,31.88722942,0.0,18
train,846.png,4,4,28.66666667,47.33333333,27.33333333,23.66666667,0.0,192
train,846.png,4,4,18.0,44.33333333,14.0,15.33333333,0.0,9
train,850.png,4,4,71.5,22.16666667,11.83333333,14.16666667,0.0,11
train,850.png,4,4,74.66666667,15.66666667,22.66666667,14.33333333,0.0,7
train,850.png,4,4,62.83333333,31.34307354,30.83333333,32.34307354,0.0,40
train,852.png,4,4,54.59307354,52.71807354,33.59307354,34.05140687,0.0,12
train,852.png,4,4,61.16666667,51.83333333,32.5,28.83333333,0.0,9
train,852.png,4,4,61.33333333,56.83333333,24.66666667,24.16666667,0.0,23
train,859.png,4,4,61.0,54.33333333,23.33333333,24.66666667,0.0,8
train,859.png,4,4,63.0,57.5,21.66666667,19.5,0.0,6
train,859.png,4,4,62.33333333,57.58333333,28.33333333,26.25,0.0,170
train,887.png,4,4,43.33333333,15.83333333,14.66666667,15.5,0.0,17
train,887.png,4,4,45.66666667,20.16666667,25.66666667,19.83333333,0.0,23
train,887.png,4,4,34.83333333,19.83333333,27.5,24.83333333,0.0,5
train,89.png,4,4,36.38722942,42.61700458,34.72056275,34.28367125,0.0,27
train,89.png,4,4,38.0,37.16666667,24.66666667,21.5,0.0,12
train,89.png,4,4,43.13722942,42.66666667,33.80389608,33.66666667,0.0,8
train,893.png,4,4,47.63722942,45.16666667,34.30389608,23.83333333,0.0,14
train,893.png,4,4,29.5,39.33333333,13.5,13.0,0.0,12
train,893.png,4,4,30.33333333,38.16666667,14.66666667,15.5,0.0,11
train,896.png,4,4,80.0,33.63722942,16.33333333,20.63722942,0.0,12
train,896.png,4,4,78.16666667,36.16666667,18.5,23.5,0.0,12
train,896.png,4,4,60.06850639,39.52683972,32.40183972,31.19350639,0.0,13
train,902.png,4,4,61.66666667,35.16666667,29.33333333,21.5,0.0,512
train,902.png,4,4,52.30140687,38.17640687,33.30140687,33.17640687,0.0,53
train,902.png,4,4,57.31850639,31.42640687,33.98517306,33.7597402,0.0,23
train,904.png,4,4,64.33333333,46.0,26.33333333,25.33333333,0.0,10
train,904.png,4,4,64.83333333,42.63722942,32.5,32.30389608,0.0,181
train,904.png,4,4,51.67640687,27.71807354,34.34307354,33.3847402,0.0,41
train,921.png,4,4,57.5097402,34.56850639,31.5097402,32.90183972,0.0,16
train,921.png,4,4,57.83333333,34.09307354,20.83333333,33.7597402,0.0,26
train,921.png,4,4,63.5,30.13582233,28.5,33.13582233,0.0,73
train,922.png,4,4,58.16666667,29.16666667,19.5,21.16666667,0.0,8
train,922.png,4,4,54.79767306,40.41666667,28.79767306,27.41666667,0.0,9
train,922.png,4,4,58.5,29.66666667,21.5,23.0,0.0,14
train,952.png,4,4,54.33333333,29.0,28.0,20.66666667,0.0,19
train,952.png,4,4,55.34307354,29.21807354,33.67640687,33.55140687,0.0,27
train,952.png,4,4,52.96807354,31.66666667,32.6347402,31.0,0.0,15
train,954.png,4,4,43.96807354,46.7597402,33.96807354,33.42640687,0.0,16
train,954.png,4,4,33.5,46.58333333,29.5,26.58333333,0.0,169
train,954.png,4,4,30.33333333,46.16666667,27.0,33.83333333,0.0,320
train,956.png,4,4,54.42640687,70.5,32.42640687,16.16666667,0.0,86
train,956.png,4,4,50.55649361,46.58089828,33.77683972,32.76217526,0.0,41
train,956.png,4,4,48.83933972,56.02943725,33.50600639,29.63722942,0.0,24
train,961.png,4,4,79.66666667,28.0,14.33333333,20.0,0.0,170
train,961.png,4,4,70.77943725,34.55389608,31.88722942,33.88722942,0.0,26
train,961.png,4,4,76.16666667,29.16666667,23.16666667,29.16666667,0.0,22
train,967.png,4,4,39.0,31.16666667,30.33333333,29.83333333,0.0,9
train,967.png,4,4,36.33333333,28.16666667,19.0,23.16666667,0.0,26
train,967.png,4,4,33.58333333,27.66666667,20.58333333,23.66666667,0.0,576
train,970.png,4,4,72.83333333,39.5,27.83333333,20.83333333,0.0,31
train,970.png,4,4,86.33333333,32.83333333,11.0,8.5,0.0,70
train,970.png,4,4,83.5,33.16666667,13.5,12.5,0.0,13
train,976.png,4,4,38.66666667,45.33333333,30.33333333,24.0,0.0,9
train,976.png,4,4,72.33333333,74.66666667,13.66666667,18.0,0.0,186
train,976.png,4,4,34.5,43.66666667,30.5,28.66666667,0.0,10
train,1021.png,5,5,79.66666667,18.66666667,15.0,9.0,0.0,193
train,1021.png,5,5,63.08933972,31.83333333,34.08933972,19.5,-0.421146141,16
train,1021.png,5,5,80.33333333,19.33333333,11.33333333,9.666666667,0.0,9
train,1042.png,5,5,48.83333333,26.33333333,33.5,27.66666667,0.0,15
train,1042.png,5,5,48.80389608,39.84307354,34.80389608,33.84307354,0.0,15
train,1042.png,5,5,48.5,37.46807354,27.16666667,30.46807354,0.0,43
train,1060.png,5,5,68.11277058,28.33333333,31.88722942,29.33333333,0.0,73
train,1060.png,5,5,81.16666667,24.0,15.83333333,21.0,0.0,10
train,1060.png,5,5,62.5097402,31.80389608,33.84307354,33.47056275,0.0,157
train,107.png,5,5,62.66666667,39.13722942,32.33333333,33.80389608,0.0,16
train,107.png,5,5,78.33333333,43.5,18.66666667,15.5,0.0,8
train,107.png,5,5,61.34307354,41.88722942,34.34307354,33.55389608,0.0,13
train,1076.png,5,5,38.33333333,62.0,18.33333333,15.66666667,0.0,21
train,1076.png,5,5,26.5,34.5,25.5,27.83333333,0.0,10
train,1076.png,5,5,41.34307354,49.7597402,32.34307354,31.7597402,0.0,22
train,1086.png,5,5,74.0,34.75,8.333333333,10.75,0.0,21
train,1086.png,5,5,71.33333333,30.33333333,12.0,16.66666667,0.0,15
train,1086.png,5,5,71.33333333,26.16666667,20.66666667,20.16666667,0.0,13
train,109.png,5,5,33.46691132,32.46080171,13.66666667,16.65626997,0.489210221,21
train,109.png,5,5,45.83333333,18.16666667,28.16666667,11.83333333,0.0,7
train,109.png,5,5,36.83333333,28.5,31.16666667,28.83333333,0.0,7
train,1109.png,5,5,25.80389608,57.96807354,22.47056275,34.6347402,0.0,26
train,1109.png,5,5,24.86091592,72.93336609,14.64897583,18.9780391,0.50844949,44
train,1109.png,5,5,26.83333333,71.16666667,24.16666667,20.16666667,0.0,18
train,1110.png,5,5,58.5,43.0,11.5,14.0,0.0,16
train,1110.png,5,5,57.2597402,36.88722942,31.92640687,30.88722942,0.0,19
train,1110.png,5,5,54.88722942,26.0,33.55389608,30.0,0.0,15
train,1112.png,5,5,20.54767306,21.55140687,30.21433972,27.21807354,0.0,218
train,1112.png,5,5,32.55389608,27.0,33.88722942,31.33333333,0.0,15
train,1112.png,5,5,13.66666667,20.16666667,13.33333333,13.16666667,0.0,9
train,1115.png,5,5,20.05389608,20.97056275,12.05389608,12.30389608,0.0,7
train,1115.png,5,5,22.16666667,18.13722942,24.5,26.47056275,0.0,45
train,1115.png,5,5,23.5,29.55389608,24.83333333,34.22056275,0.0,23
train,112.png,5,5,27.16666667,29.33333333,20.5,19.66666667,0.0,14
train,112.png,5,5,28.0,24.0,10.33333333,12.0,0.0,303
train,112.png,5,5,27.5,21.66666667,13.5,13.0,0.0,29
train,1122.png,5,5,50.66666667,62.0,21.0,19.33333333,0.0,8
train,1122.png,5,5,48.5,59.83333333,20.83333333,27.5,0.0,9
train,1122.png,5,5,52.12523628,46.60457233,34.12523628,34.271239,0.0,46
train,116.png,5,5,48.5,20.66666667,24.16666667,17.66666667,0.0,13
train,116.png,5,5,47.33333333,20.16666667,18.33333333,20.5,0.0,540
train,116.png,5,5,46.83333333,29.5,10.5,10.16666667,0.0,18
